#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
# time     Mtot        p total  He total   C total   N total   O total   F total  Ne total  Mg total  Si total   S total  Fe total    p dust   He dust    C dust    N dust    O dust    F dust   Ne dust   Mg dust   Si dust    S dust   Fe dust
#--------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
 1.000e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.259e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.585e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.995e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 2.512e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.162e+06 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.981e+06 1.416e-02 6.008e-03 7.484e-03 5.347e-04 2.111e-05 9.586e-05 1.233e-09 8.407e-06 1.815e-06 2.557e-06 1.044e-06 2.100e-06 0.000e+00 0.000e+00 8.020e-05 0.000e+00 5.660e-07 0.000e+00 0.000e+00 2.722e-07 3.835e-07 1.566e-07 3.150e-07
 5.012e+06 3.163e-02 1.332e-02 1.493e-02 1.205e-03 4.754e-05 1.779e-03 1.030e-08 1.694e-04 5.570e-05 7.988e-05 3.070e-05 1.592e-05 0.000e+00 0.000e+00 1.807e-04 0.000e+00 1.531e-05 0.000e+00 0.000e+00 8.355e-06 1.198e-05 4.606e-06 2.388e-06
 6.310e+06 5.295e-02 2.031e-02 2.115e-02 2.298e-03 7.994e-05 7.600e-03 6.978e-08 7.197e-04 2.364e-04 3.500e-04 1.350e-04 6.412e-05 0.000e+00 0.000e+00 3.446e-04 0.000e+00 6.611e-05 0.000e+00 0.000e+00 3.546e-05 5.250e-05 2.025e-05 9.617e-06
 7.943e+06 7.280e-02 2.721e-02 2.785e-02 3.057e-03 1.185e-04 1.213e-02 3.082e-07 1.180e-03 3.548e-04 5.604e-04 2.169e-04 1.239e-04 0.000e+00 0.000e+00 4.586e-04 0.000e+00 1.045e-04 0.000e+00 0.000e+00 5.322e-05 8.405e-05 3.254e-05 1.859e-05
 1.000e+07 9.115e-02 3.380e-02 3.412e-02 3.671e-03 2.156e-04 1.602e-02 7.373e-07 1.615e-03 4.582e-04 7.643e-04 2.902e-04 1.940e-04 0.000e+00 0.000e+00 5.506e-04 0.000e+00 1.406e-04 0.000e+00 0.000e+00 6.874e-05 1.146e-04 4.354e-05 2.910e-05
 1.259e+07 1.078e-01 4.011e-02 3.999e-02 4.248e-03 3.465e-04 1.914e-02 1.082e-06 1.811e-03 5.216e-04 9.675e-04 3.734e-04 2.757e-04 0.000e+00 0.000e+00 6.372e-04 0.000e+00 1.740e-04 0.000e+00 0.000e+00 7.824e-05 1.451e-04 5.601e-05 4.136e-05
